State,District,Market,Commodity,Variety,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,
Chattisgarh,Dhamtari,Dhamtari,Paddy(Dhan)(Common),Other,14/09/2022,1970,1970,1970,
Chattisgarh,Dhamtari,Dhamtari,Paddy(Dhan)(Common),Swarna Masuri (OLD),14/09/2022,1675,1675,1675,
Chattisgarh,Dhamtari,Nagari,Paddy(Dhan)(Common),I.R. 36,14/09/2022,1700,1750,1730,
Chattisgarh,Durg,Durg,Apple,Apple,14/09/2022,11000,13000,12000,
Chattisgarh,Durg,Durg,Banana - Green,Banana - Green,14/09/2022,1400,1500,1450,
Chattisgarh,Durg,Durg,Bhindi(Ladies Finger),Bhindi,14/09/2022,2500,3000,2750,
Chattisgarh,Durg,Durg,Bitter gourd,Bitter Gourd,14/09/2022,3500,3600,3550,
Chattisgarh,Durg,Durg,Bottle gourd,Bottle Gourd,14/09/2022,1200,1600,1400,
Chattisgarh,Durg,Durg,Brinjal,Round/Long,14/09/2022,1500,1600,1550,
Chattisgarh,Durg,Durg,Cabbage,Cabbage,14/09/2022,2500,2600,2550,
Chattisgarh,Durg,Durg,Capsicum,Capsicum,14/09/2022,5000,5200,5100,
Chattisgarh,Durg,Durg,Carrot,Carrot,14/09/2022,4000,4500,4250,
Chattisgarh,Durg,Durg,Cauliflower,Cauliflower,14/09/2022,5500,6000,5750,
Chattisgarh,Durg,Durg,Coriander(Leaves),Coriander,14/09/2022,10000,11000,10500,
Chattisgarh,Durg,Durg,Cucumbar(Kheera),Cucumbar,14/09/2022,1800,2000,1900,
Chattisgarh,Durg,Durg,Garlic,Average,14/09/2022,5000,6000,5500,
Chattisgarh,Durg,Durg,Ginger(Green),Green Ginger,14/09/2022,4000,5000,4500,
Chattisgarh,Durg,Durg,Green Chilli,Green Chilly,14/09/2022,2400,2500,2450,
Chattisgarh,Durg,Durg,Guar,Gwar,14/09/2022,4000,4500,4250,
Chattisgarh,Durg,Durg,Lemon,Lemon,14/09/2022,8000,9000,8500,
Chattisgarh,Durg,Durg,Little gourd (Kundru),Little gourd (Kundru),14/09/2022,1400,1500,1450,
Chattisgarh,Durg,Durg,Mousambi(Sweet Lime),Mousambi,14/09/2022,6000,8000,7000,
Chattisgarh,Durg,Durg,Onion,Nasik,14/09/2022,1800,2000,1900,
Chattisgarh,Durg,Durg,Papaya (Raw),Papaya (Raw),14/09/2022,2800,3000,2900,
Chattisgarh,Durg,Durg,Pear(Marasebu),Pears,14/09/2022,6000,8000,7000,
Chattisgarh,Durg,Durg,Pomegranate,Pomogranate,14/09/2022,2000,2100,2050,
Chattisgarh,Durg,Durg,Potato,Potato,14/09/2022,2200,2300,2250,
Chattisgarh,Durg,Durg,Pumpkin,Pumpkin,14/09/2022,1800,2000,1900,
Chattisgarh,Durg,Durg,Raddish,Raddish,14/09/2022,1500,1600,1550,
Chattisgarh,Durg,Durg,Tinda,Tinda,14/09/2022,3000,3200,3100,
Chattisgarh,Durg,Durg,Tomato,Tomato,14/09/2022,4000,4500,4250,
Chattisgarh,Janjgir,Champa,Bengal Gram(Gram)(Whole),Desi (Whole),14/09/2022,5500,5500,5500,
Chattisgarh,Janjgir,Champa,Paddy(Dhan)(Common),Paddy,14/09/2022,1350,1350,1350,
Chattisgarh,Janjgir,Naila,Paddy(Dhan)(Common),Paddy,14/09/2022,1500,1500,1500,
Chattisgarh,Kabirdham,Kawardha,Bengal Gram(Gram)(Whole),Kanta,14/09/2022,4085,4551,4466,
Chattisgarh,Kanker,Charama,Paddy(Dhan)(Common),Other,14/09/2022,2030,2030,2030,
Chattisgarh,Kanker,Lakhanpuri,Paddy(Dhan)(Common),Other,14/09/2022,2030,2030,2030,
Chattisgarh,Kanker,Narharpur,Paddy(Dhan)(Common),Other,14/09/2022,2030,2030,2030,
Chattisgarh,Korba,Katghora,Paddy(Dhan)(Common),Paddy fine,14/09/2022,2100,2100,2100,
Chattisgarh,Koria,Manendragarh,Kodo Millet(Varagu),Other,14/09/2022,3900,3900,3900,
Chattisgarh,Mahasamund,Basana,Paddy(Dhan)(Common),MTU-1010,14/09/2022,1680,1700,1690,
Chattisgarh,Narayanpur,Narayanpur,Millets,Other,14/09/2022,2200,2500,2400,
Chattisgarh,Raigarh,Gharghoda,Paddy(Dhan)(Common),1001,14/09/2022,1300,1300,1300,
Chattisgarh,Raigarh,Raigarh,Onion,Other,14/09/2022,1700,2000,2000,
Chattisgarh,Raigarh,Raigarh,Potato,Other,14/09/2022,1600,1700,1700,
Chattisgarh,Raigarh,Raigarh,Tomato,Other,14/09/2022,4500,5000,5000,
Chattisgarh,Raipur,Abhanpur,Paddy(Dhan)(Common),I.R.-64,14/09/2022,1860,1860,1860,
Chattisgarh,Raipur,Arang,Paddy(Dhan)(Common),Paddy Medium,14/09/2022,1937,1940,1939,
Chattisgarh,Rajnandgaon,Bandhabazar,Paddy(Dhan)(Common),1001,14/09/2022,1395,1420,1400,
Chattisgarh,Rajnandgaon,Rajnandgaon,Apple,Apple,14/09/2022,5000,15000,10000,
Chattisgarh,Rajnandgaon,Rajnandgaon,Banana,Banana - Ripe,14/09/2022,3000,5000,4000,
Chattisgarh,Rajnandgaon,Rajnandgaon,Bhindi(Ladies Finger),Bhindi,14/09/2022,1800,2200,2000,
Chattisgarh,Rajnandgaon,Rajnandgaon,Bitter gourd,Bitter Gourd,14/09/2022,3500,4500,4000,
Chattisgarh,Rajnandgaon,Rajnandgaon,Brinjal,Brinjal,14/09/2022,1000,1400,1200,
Chattisgarh,Rajnandgaon,Rajnandgaon,Cabbage,Cabbage,14/09/2022,1800,2200,2000,
Chattisgarh,Rajnandgaon,Rajnandgaon,Capsicum,Capsicum,14/09/2022,2500,3500,3000,
Chattisgarh,Rajnandgaon,Rajnandgaon,Lemon,Lemon,14/09/2022,4500,6500,5500,
Chattisgarh,Rajnandgaon,Rajnandgaon,Mousambi(Sweet Lime),Mousambi,14/09/2022,6000,8000,7000,
Chattisgarh,Rajnandgaon,Rajnandgaon,Onion,Onion,14/09/2022,1000,1400,1200,
Chattisgarh,Rajnandgaon,Rajnandgaon,Potato,Potato,14/09/2022,1400,1800,1600,
Chattisgarh,Rajnandgaon,Rajnandgaon,Raddish,Raddish,14/09/2022,1200,1600,1400,
Chattisgarh,Rajnandgaon,Rajnandgaon,Tomato,Local,14/09/2022,3000,4000,3500,
Chattisgarh,Surajpur,Surajpur,Paddy(Dhan)(Common),I.R. 64,14/09/2022,1300,1300,1300,
Chattisgarh,Surguja,Ambikapur,Paddy(Dhan)(Common),Paddy Coarse,14/09/2022,1145,1300,1290,
Goa,South Goa,Margao,Coconut,Medium,14/09/2022,700,1120,910,
Gujarat,Ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Onion,Local,14/09/2022,500,1000,800,
Gujarat,Ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Onion,Nasik,14/09/2022,500,1500,1200,
Gujarat,Ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Potato,Chips,14/09/2022,1500,2300,2000,
Gujarat,Ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Potato,Desi,14/09/2022,800,1500,1200,
Gujarat,Amreli,Babra,Cotton,Other,14/09/2022,8750,10425,9590,
Gujarat,Amreli,Babra,Sesamum(Sesame Gingelly Til),Black,14/09/2022,8875,10650,9765,
Gujarat,Amreli,Babra,Sesamum(Sesame Gingelly Til),White,14/09/2022,10300,11125,10710,
Gujarat,Amreli,Bagasara,Cotton,Other,14/09/2022,8250,11225,9737,
Gujarat,Amreli,Bagasara,Green Gram (Moong)(Whole),Other,14/09/2022,5500,6120,5810,
Gujarat,Amreli,Bagasara,Kulthi(Horse Gram),Fine,14/09/2022,3005,4170,3587,
Gujarat,Amreli,Bagasara,Wheat,Lokwan Gujrat,14/09/2022,2265,2510,2387,
Gujarat,Amreli,Damnagar,Bhindi(Ladies Finger),Bhindi,14/09/2022,2250,2550,2300,
Gujarat,Amreli,Damnagar,Brinjal,Other,14/09/2022,2950,3550,3200,
Gujarat,Amreli,Damnagar,Cabbage,Cabbage,14/09/2022,3100,4050,3550,
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,14/09/2022,4150,4550,4200,
Gujarat,Amreli,Damnagar,Coriander(Leaves),Coriander,14/09/2022,2250,3000,2700,
Gujarat,Amreli,Damnagar,Ginger(Green),Green Ginger,14/09/2022,1250,2000,1450,
Gujarat,Amreli,Damnagar,Green Chilli,Green Chilly,14/09/2022,4800,5000,4950,
Gujarat,Amreli,Damnagar,Guar,Gwar,14/09/2022,2450,3050,2700,
Gujarat,Amreli,Damnagar,Lemon,Lemon,14/09/2022,3150,3500,3300,
Gujarat,Amreli,Damnagar,Tomato,Local,14/09/2022,2100,2500,2350,
Gujarat,Amreli,Khambha,Bengal Gram(Gram)(Whole),Other,14/09/2022,3010,3955,3480,
Gujarat,Amreli,Khambha,Cotton,Shanker 6 (B) 30mm FIne,14/09/2022,6505,9005,8210,
Gujarat,Amreli,Savarkundla,Bajra(Pearl Millet/Cumbu),Deshi,14/09/2022,1900,2350,2125,
Gujarat,Amreli,Savarkundla,Bengal Gram(Gram)(Whole),Desi (Whole),14/09/2022,4130,4270,4200,
Gujarat,Amreli,Savarkundla,Cotton,Narma BT Cotton,14/09/2022,9500,10255,9878,
Gujarat,Amreli,Savarkundla,Groundnut,Big (With Shell),14/09/2022,5500,6555,6028,
Gujarat,Amreli,Savarkundla,Groundnut,Bold,14/09/2022,4000,5355,4678,
Gujarat,Amreli,Savarkundla,Sesamum(Sesame Gingelly Til),Black,14/09/2022,10170,13120,11645,
Gujarat,Amreli,Savarkundla,Sesamum(Sesame Gingelly Til),White,14/09/2022,9250,11805,10528,
Gujarat,Amreli,Savarkundla,Wheat,Bansi,14/09/2022,2250,2740,2495,
Gujarat,Amreli,Savarkundla,Wheat,Lokwan,14/09/2022,2250,2500,2375,
Gujarat,Anand,Anand(Veg Yard Anand),Bhindi(Ladies Finger),Bhindi,14/09/2022,1500,1750,1600,
Gujarat,Anand,Anand(Veg Yard Anand),Bottle gourd,Bottle Gourd,14/09/2022,750,1000,900,
Gujarat,Anand,Anand(Veg Yard Anand),Brinjal,Brinjal,14/09/2022,1000,1500,1200,
Gujarat,Anand,Anand(Veg Yard Anand),Cabbage,Cabbage,14/09/2022,1500,2000,1600,
Gujarat,Anand,Anand(Veg Yard Anand),Cauliflower,Cauliflower,14/09/2022,2500,3000,2800,
Gujarat,Anand,Anand(Veg Yard Anand),Ginger(Green),Green Ginger,14/09/2022,2500,3000,2800,
Gujarat,Anand,Anand(Veg Yard Anand),Green Chilli,Green Chilly,14/09/2022,1500,2000,1700,
Gujarat,Anand,Anand(Veg Yard Anand),Onion,Onion,14/09/2022,1250,1500,1400,
Gujarat,Anand,Anand(Veg Yard Anand),Potato,Potato,14/09/2022,1700,1800,1750,
Gujarat,Anand,Anand(Veg Yard Anand),Spinach,Spinach,14/09/2022,6000,7000,6500,
Gujarat,Anand,Anand(Veg Yard Anand),Tomato,Other,14/09/2022,2500,3000,2800,
Gujarat,Anand,Umreth,Bajra(Pearl Millet/Cumbu),Deshi,14/09/2022,1950,2075,2065,
Gujarat,Banaskanth,Deesa,Bajra(Pearl Millet/Cumbu),Other,14/09/2022,2000,2351.25,2200,
Gujarat,Banaskanth,Deesa,Castor Seed,Other,14/09/2022,7275,7305,7300,
Gujarat,Banaskanth,Deesa,Groundnut,Other,14/09/2022,4500,5500,5250,
Gujarat,Banaskanth,Deesa,Mustard,Other,14/09/2022,5335,5595,5550,
Gujarat,Banaskanth,Deesa,Wheat,Other,14/09/2022,2150,2205,2175,
Gujarat,Banaskanth,Deesa(Bhildi),Bajra(Pearl Millet/Cumbu),Other,14/09/2022,1400,2115,2050,
Gujarat,Banaskanth,Deesa(Bhildi),Castor Seed,Other,14/09/2022,7250,7255,7250,
Gujarat,Banaskanth,Deesa(Bhildi),Groundnut,Other,14/09/2022,4250,4250,4250,
Gujarat,Banaskanth,Deesa(Bhildi),Wheat,Other,14/09/2022,2100,2135,2100,
Gujarat,Banaskanth,Dhanera,Bajra(Pearl Millet/Cumbu),Hybrid,14/09/2022,2185,2200,2190,
Gujarat,Banaskanth,Dhanera,Castor Seed,Other,14/09/2022,7225,7320,7270,
Gujarat,Banaskanth,Dhanera,Cummin Seed(Jeera),Other,14/09/2022,17000,22255,19625,
Gujarat,Banaskanth,Dhanera,Mustard,Other,14/09/2022,5345,5855,5600,
Gujarat,Banaskanth,Dhanera,Suva (Dill Seed),Other,14/09/2022,9385,9385,9385,
Gujarat,Banaskanth,Vav,Ajwan,Other,14/09/2022,9375,9375,9375,
Gujarat,Banaskanth,Vav,Castor Seed,Other,14/09/2022,7255,7265,7260,
Gujarat,Banaskanth,Vav,Cummin Seed(Jeera),Other,14/09/2022,12255,23000,17627.5,
Gujarat,Bharuch,Ankleshwar,Bhindi(Ladies Finger),Bhindi,14/09/2022,1200,1800,1500,
Gujarat,Bharuch,Ankleshwar,Brinjal,Brinjal,14/09/2022,1200,1500,1300,
Gujarat,Bharuch,Ankleshwar,Cabbage,Cabbage,14/09/2022,1000,1250,1200,
Gujarat,Bharuch,Ankleshwar,Cauliflower,Cauliflower,14/09/2022,1200,2300,1500,
Gujarat,Bharuch,Ankleshwar,Ginger(Green),Green Ginger,14/09/2022,1300,3500,1500,
Gujarat,Bharuch,Ankleshwar,Green Chilli,Green Chilly,14/09/2022,1500,3000,2000,
Gujarat,Bharuch,Ankleshwar,Lemon,Lemon,14/09/2022,5000,6000,5200,
Gujarat,Bharuch,Ankleshwar,Onion,Medium,14/09/2022,1000,1300,1200,
Gujarat,Bharuch,Ankleshwar,Pointed gourd (Parval),Pointed gourd (Parval),14/09/2022,1300,2300,2100,
Gujarat,Bharuch,Ankleshwar,Surat Beans (Papadi),Surat Beans (Papadi),14/09/2022,1600,3000,2500,
Gujarat,Bharuch,Ankleshwar,Tomato,Tomato,14/09/2022,800,1300,1200,
Gujarat,Bharuch,Jambusar,Arhar (Tur/Red Gram)(Whole),Other,14/09/2022,5400,5800,5600,
Gujarat,Bharuch,Jambusar,Bajra(Pearl Millet/Cumbu),Other,14/09/2022,1800,2200,2000,
Gujarat,Bharuch,Jambusar,Castor Seed,Other,14/09/2022,6000,6500,6300,
Gujarat,Bharuch,Jambusar,Cotton,Other,14/09/2022,5100,5500,5300,
Gujarat,Bharuch,Jambusar,Jowar(Sorghum),Other,14/09/2022,2000,2500,2300,
Gujarat,Bharuch,Jambusar,Maize,Other,14/09/2022,1600,1800,1700,
Gujarat,Bharuch,Jambusar,Rice,Other,14/09/2022,3000,3600,3300,
Gujarat,Bharuch,Jambusar,Wheat,Other,14/09/2022,1800,2200,2000,
Gujarat,Bhavnagar,Mahuva(Station Road),Bajra(Pearl Millet/Cumbu),Hybrid,14/09/2022,1825,2480,2155,
Gujarat,Bhavnagar,Mahuva(Station Road),Green Gram (Moong)(Whole),Hybrid,14/09/2022,3550,4750,4150,
Gujarat,Bhavnagar,Mahuva(Station Road),Groundnut,Bold,14/09/2022,3900,6565,5235,
Gujarat,Bhavnagar,Mahuva(Station Road),Groundnut,G20,14/09/2022,3750,5705,4740,
Gujarat,Bhavnagar,Mahuva(Station Road),Jowar(Sorghum),Other,14/09/2022,1710,3690,2700,
Gujarat,Bhavnagar,Mahuva(Station Road),Onion,Red,14/09/2022,275,1565,920,
Gujarat,Bhavnagar,Mahuva(Station Road),Onion,White,14/09/2022,555,1000,780,
Gujarat,Bhavnagar,Mahuva(Station Road),Sesamum(Sesame Gingelly Til),Black,14/09/2022,10250,12770,11510,
Gujarat,Bhavnagar,Mahuva(Station Road),Sesamum(Sesame Gingelly Til),White,14/09/2022,9550,11700,10625,
Gujarat,Bhavnagar,Mahuva(Station Road),Wheat,Kalyan,14/09/2022,2205,2845,2525,
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),Arhar (Whole),14/09/2022,5600,5900,5750,
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),Other,14/09/2022,5900,6300,6150,
Gujarat,Dahod,Dahod,Bengal Gram(Gram)(Whole),Desi (Whole),14/09/2022,4425,4450,4440,
Gujarat,Dahod,Dahod,Bengal Gram(Gram)(Whole),Other,14/09/2022,4475,4500,4500,
Gujarat,Dahod,Dahod,Dry Chillies,Dry Chillies,14/09/2022,13000,27500,22500,
Gujarat,Dahod,Dahod,Green Gram (Moong)(Whole),Green (Whole),14/09/2022,5800,6300,6100,
Gujarat,Dahod,Dahod,Maize,White (SAFED),14/09/2022,2265,2450,2350,
Gujarat,Dahod,Dahod,Maize,Yellow,14/09/2022,2350,2500,2425,
Gujarat,Dahod,Dahod,Paddy(Dhan)(Common),Paddy Coarse,14/09/2022,1540,1550,1550,
Gujarat,Dahod,Dahod,Paddy(Dhan)(Common),Paddy fine,14/09/2022,1950,2000,1975,
Gujarat,Dahod,Dahod,Rice,Coarse,14/09/2022,4000,4400,4200,
Gujarat,Dahod,Dahod,Soyabean,Soyabeen,14/09/2022,5100,5484,5300,
Gujarat,Dahod,Dahod,Wheat,147 Average,14/09/2022,2365,2450,2400,
Gujarat,Dahod,Dahod,Wheat,Lokwan,14/09/2022,2365,2450,2400,
Gujarat,Dahod,Dahod(Veg. Market),Bhindi(Ladies Finger),Bhindi,14/09/2022,400,1000,600,
Gujarat,Dahod,Dahod(Veg. Market),Bitter gourd,Bitter Gourd,14/09/2022,1700,3000,2200,
Gujarat,Dahod,Dahod(Veg. Market),Bottle gourd,Bottle Gourd,14/09/2022,500,1200,1000,
Gujarat,Dahod,Dahod(Veg. Market),Brinjal,Brinjal,14/09/2022,1500,3500,3000,
Gujarat,Dahod,Dahod(Veg. Market),Cabbage,Cabbage,14/09/2022,1500,2500,2000,
Gujarat,Dahod,Dahod(Veg. Market),Cauliflower,Cauliflower,14/09/2022,1500,3000,2500,
Gujarat,Dahod,Dahod(Veg. Market),Coriander(Leaves),Coriander,14/09/2022,3500,7000,5000,
Gujarat,Dahod,Dahod(Veg. Market),Cucumbar(Kheera),Cucumbar,14/09/2022,1000,3000,2500,
Gujarat,Dahod,Dahod(Veg. Market),Elephant Yam (Suran),Other,14/09/2022,2000,3000,2500,
Gujarat,Dahod,Dahod(Veg. Market),French Beans (Frasbean),Other,14/09/2022,6000,6000,6000,
Gujarat,Dahod,Dahod(Veg. Market),Garlic,Other,14/09/2022,2000,4000,3000,
Gujarat,Dahod,Dahod(Veg. Market),Ginger(Green),Green Ginger,14/09/2022,4500,5200,5000,
Gujarat,Dahod,Dahod(Veg. Market),Green Chilli,Green Chilly,14/09/2022,1500,3500,3000,
Gujarat,Dahod,Dahod(Veg. Market),Lemon,Other,14/09/2022,4500,5500,5000,
Gujarat,Dahod,Dahod(Veg. Market),Little gourd (Kundru),Other,14/09/2022,2100,2500,2300,
Gujarat,Dahod,Dahod(Veg. Market),Mint(Pudina),Mint(Pudina),14/09/2022,8000,10000,9000,
Gujarat,Dahod,Dahod(Veg. Market),Onion,Onion,14/09/2022,600,1500,1200,
Gujarat,Dahod,Dahod(Veg. Market),Onion Green,Onion Green,14/09/2022,2500,3000,2700,
Gujarat,Dahod,Dahod(Veg. Market),Pointed gourd (Parval),Other,14/09/2022,3000,3500,3200,
Gujarat,Dahod,Dahod(Veg. Market),Potato,Potato,14/09/2022,1500,1800,1600,
Gujarat,Dahod,Dahod(Veg. Market),Pumpkin,Pumpkin,14/09/2022,700,1000,800,
Gujarat,Dahod,Dahod(Veg. Market),Ridgeguard(Tori),Ridgeguard(Tori),14/09/2022,2000,3000,2500,
Gujarat,Dahod,Dahod(Veg. Market),Tomato,Tomato,14/09/2022,1500,2500,2300,
Gujarat,Dahod,Devgadhbaria,Paddy(Dhan)(Common),Common,14/09/2022,1280,1300,1290,
Gujarat,Gandhinagar,Dehgam,Bajra(Pearl Millet/Cumbu),Other,14/09/2022,1950,2075,2012,
Gujarat,Gandhinagar,Dehgam,Castor Seed,Other,14/09/2022,7150,7250,7200,
Gujarat,Gandhinagar,Dehgam,Guar,Other,14/09/2022,4550,4700,4625,
Gujarat,Gandhinagar,Dehgam,Paddy(Dhan)(Common),Other,14/09/2022,1500,1800,1650,
Gujarat,Gandhinagar,Dehgam,Wheat,Other,14/09/2022,2260,2300,2280,
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Bajra(Pearl Millet/Cumbu),Other,14/09/2022,1900,2000,1950,
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Castor Seed,Other,14/09/2022,7125,7200,7162,
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Guar,Other,14/09/2022,4525,4650,4587,
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Paddy(Dhan)(Common),Other,14/09/2022,1450,1750,1600,
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,14/09/2022,2100,2250,2175,
Gujarat,Gandhinagar,Kalol,Bajra(Pearl Millet/Cumbu),Other,14/09/2022,1750,2200,1975,
Gujarat,Gandhinagar,Kalol,Castor Seed,Other,14/09/2022,7275,7325,7300,
Gujarat,Gandhinagar,Kalol,Mustard,Other,14/09/2022,5585,5615,5600,
Gujarat,Gandhinagar,Kalol,Paddy(Dhan)(Common),Other,14/09/2022,2070,2150,2110,
Gujarat,Gandhinagar,Kalol,Wheat,Other,14/09/2022,2250,2550,2400,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Bhindi(Ladies Finger),Bhindi,14/09/2022,1500,2000,1750,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Bitter gourd,Other,14/09/2022,1000,1500,1250,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Bottle gourd,Bottle Gourd,14/09/2022,500,1000,750,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Brinjal,Brinjal,14/09/2022,1500,2000,1750,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Cabbage,Cabbage,14/09/2022,1000,1500,1250,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Cauliflower,Cauliflower,14/09/2022,3500,4000,3750,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Coriander(Leaves),Coriander,14/09/2022,500,1000,750,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Cucumbar(Kheera),Other,14/09/2022,1000,2000,1500,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Ginger(Green),Green Ginger,14/09/2022,1500,2000,1750,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Green Chilli,Green Chilly,14/09/2022,2500,3000,2750,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Guar,Other,14/09/2022,3500,4000,3750,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Lemon,Other,14/09/2022,6000,7000,6500,
Gujarat,Gandhinagar,Kalol(Veg Market Kalol),Tomato,Other,14/09/2022,1500,2000,1750,
Gujarat,Gandhinagar,Mansa,Bajra(Pearl Millet/Cumbu),Deshi,14/09/2022,1955,1955,1955,
Gujarat,Gandhinagar,Mansa,Castor Seed,Castor seed,14/09/2022,7200,7310,7290,
Gujarat,Gandhinagar,Mansa,Guar Seed(Cluster Beans Seed),Split,14/09/2022,4480,4550,4550,
Gujarat,Gandhinagar,Mansa,Jowar(Sorghum),White,14/09/2022,3545,3545,3545,
Gujarat,Gandhinagar,Mansa,Mustard,Mustard,14/09/2022,5695,5695,5695,
Gujarat,Gandhinagar,Mansa,Wheat,Medium,14/09/2022,2200,2430,2300,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bhindi(Ladies Finger),Other,14/09/2022,1500,1500,1500,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bitter gourd,Other,14/09/2022,1000,2500,2500,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bottle gourd,Other,14/09/2022,1000,1200,1000,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Brinjal,14/09/2022,1500,2000,2000,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Round,14/09/2022,2000,2500,2000,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Brinjal,Round/Long,14/09/2022,2000,3000,2500,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Cucumbar(Kheera),Other,14/09/2022,2500,2500,2500,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Green Chilli,Other,14/09/2022,2500,3000,2500,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Lemon,Other,14/09/2022,4000,7500,6000,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Ridgeguard(Tori),Other,14/09/2022,2500,3000,2500,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Tomato,Other,14/09/2022,3500,4000,4000,
Gujarat,Jamnagar,Dhrol,Bengal Gram(Gram)(Whole),Other,14/09/2022,3600,3870,3735,
Gujarat,Jamnagar,Dhrol,Cotton,Other,14/09/2022,7625,9640,8635,
Gujarat,Jamnagar,Dhrol,Cummin Seed(Jeera),Other,14/09/2022,13650,20350,17000,
Gujarat,Jamnagar,Dhrol,Green Gram (Moong)(Whole),Other,14/09/2022,5000,5500,5250,
Gujarat,Jamnagar,Dhrol,Groundnut,Other,14/09/2022,4700,6625,5665,
Gujarat,Jamnagar,Dhrol,Sesamum(Sesame Gingelly Til),Other,14/09/2022,10000,11550,10775,
Gujarat,Jamnagar,Dhrol,Wheat,Other,14/09/2022,2000,2315,2160,
Gujarat,Junagarh,Kodinar,Bajra(Pearl Millet/Cumbu),Hybrid,14/09/2022,1930,2110,2025,
Gujarat,Junagarh,Kodinar,Sesamum(Sesame Gingelly Til),Other,14/09/2022,10000,11645,10750,
Gujarat,Junagarh,Kodinar,Soyabean,Other,14/09/2022,4500,4970,4725,
Gujarat,Junagarh,Mangrol,Bajra(Pearl Millet/Cumbu),Hybrid,14/09/2022,2000,2150,2100,
Gujarat,Junagarh,Mangrol,Bengal Gram(Gram)(Whole),Desi (F.A.Q. Split),14/09/2022,4200,4300,4250,
Gujarat,Junagarh,Mangrol,Corriander seed,Coriander Seed,14/09/2022,10900,10950,10930,
Gujarat,Junagarh,Mangrol,Groundnut,G20,14/09/2022,7050,7075,7065,
Gujarat,Junagarh,Mangrol,Groundnut,Local,14/09/2022,6250,6275,6265,
Gujarat,Junagarh,Mangrol,Wheat,Lok-1,14/09/2022,2400,2450,2430,
Gujarat,Junagarh,Visavadar,Arhar (Tur/Red Gram)(Whole),Other,14/09/2022,5375,6422,5915,
Gujarat,Junagarh,Visavadar,Black Gram (Urd Beans)(Whole),Other,14/09/2022,5500,7380,6440,
Gujarat,Junagarh,Visavadar,Castor Seed,Other,14/09/2022,4750,5480,5115,
Gujarat,Junagarh,Visavadar,Corriander seed,Other,14/09/2022,9250,10080,9665,
Gujarat,Junagarh,Visavadar,Cotton,Other,14/09/2022,8615,9755,9185,
Gujarat,Junagarh,Visavadar,Green Gram (Moong)(Whole),Other,14/09/2022,5250,6430,5840,
Gujarat,Junagarh,Visavadar,Ground Nut Seed,Ground Nut Seed,14/09/2022,6750,7580,7165,
Gujarat,Junagarh,Visavadar,Groundnut,Other,14/09/2022,4315,6505,5410,
Gujarat,Junagarh,Visavadar,Groundnut (Split),Groundnut(Split),14/09/2022,6425,7105,6765,
Gujarat,Junagarh,Visavadar,Kulthi(Horse Gram),Other,14/09/2022,3750,4100,3910,
Gujarat,Junagarh,Visavadar,Methi Seeds,Other,14/09/2022,3875,4855,4365,
Gujarat,Junagarh,Visavadar,Sesamum(Sesame Gingelly Til),Black,14/09/2022,10500,11980,11240,
Gujarat,Junagarh,Visavadar,Sesamum(Sesame Gingelly Til),White,14/09/2022,9500,11630,10615,
